Energia_eV,Electrones
7058.0,134633
6390.84,257726
6390.84,248437
6403.84,137176
6403.84,270663
6403.84,251856
6403.84,280543
6403.84,116922
6390.84,261784
6403.84,262904
6390.84,276401
7058.0,285868
7058.0,277650
6403.84,267810
6403.84,249963
6403.84,259221
7058.0,274646
7058.0,295002
6390.84,257718
6403.84,262403
7058.0,277091
6390.84,261923
6403.84,257832
6403.84,248303
7058.0,291001
6390.84,189437
6403.84,276844
7058.0,282362
6403.84,121990
6403.84,255722
6390.84,272879
6403.84,274769
6403.84,271319
6390.84,261426
6403.84,275829
7058.0,264927
7058.0,276854
6403.84,236060
6403.84,236482
6403.84,261215
6403.84,250389
6390.84,264481
7058.0,284859
7058.0,262004
6403.84,251524
6390.84,241122
6403.84,249884
6403.84,129984
7058.0,277956
6390.84,141652
6390.84,219531
7058.0,272795
7058.0,287261
6390.84,259184
6390.84,254623
6403.84,218403
6390.84,229512
6403.84,229083
6403.84,111006
6390.84,266736
6403.84,233149
7058.0,275953
6403.84,246571
6390.84,250383
7058.0,308458
6390.84,247883
6403.84,246699
6403.84,267652
6403.84,248007
7058.0,291023
7058.0,274554
6403.84,287847
6403.84,250609
7058.0,263874
6403.84,270010
7058.0,283188
6390.84,272979
6403.84,254523
6403.84,261157
6390.84,241669
6403.84,253686
7058.0,285758
7058.0,287506
7058.0,271755
6403.84,130590
6403.84,267957
6403.84,270764
6403.84,273857
6390.84,254090
6390.84,243166
7058.0,279331
6403.84,129277
7058.0,302005
7058.0,263840
6403.84,256344
6390.84,281382
6403.84,250404
6403.84,244434
7058.0,276261
6403.84,247217
6403.84,242827
7058.0,269810
6403.84,244625
7058.0,283875
7058.0,278150
6403.84,137865
6403.84,275168
6403.84,230809
6403.84,281280
6390.84,285411
6403.84,257737
6403.84,256946
7058.0,251701
7058.0,255719
6390.84,252826
6390.84,255386
6390.84,269816
6403.84,267057
7058.0,297655
6403.84,249963
6390.84,251775
6403.84,258255
6403.84,258172
7058.0,289929
7058.0,184440
6403.84,249534
6390.84,250466
7058.0,267836
7058.0,270360
6403.84,258498
7058.0,265980
7058.0,301578
7058.0,267008
6403.84,286850
6403.84,260153
6403.84,134967
7058.0,267944
6390.84,282744
7058.0,269119
7058.0,143505
6390.84,272092
6390.84,254841
6403.84,266086
6390.84,265357
6403.84,242164
7058.0,301488
6403.84,260486
7058.0,263050
6403.84,270467
6403.84,239404
6403.84,260119
6403.84,266194
6403.84,254957
6390.84,256768
6403.84,121563
6403.84,280875
6403.84,254657
6390.84,224857
7058.0,270369
6390.84,254170
6403.84,258009
7058.0,272672
6403.84,282526
6403.84,249898
7058.0,285372
6403.84,251094
6403.84,252403
7058.0,290781
6403.84,241397
6390.84,146957
6403.84,257581
6390.84,254830
6403.84,270020
7058.0,258033
7058.0,294375
6403.84,257432
6390.84,243381
6403.84,268426
6390.84,234215
6403.84,279019
7058.0,147220
6403.84,264685
7058.0,299277
6390.84,245338
6403.84,252496
6403.84,254092
6403.84,259828
6403.84,254334
6403.84,261740
7058.0,295869
6403.84,246767
7058.0,272686
6403.84,239396
6403.84,263934
6390.84,261082
6403.84,237186
7058.0,280314
6403.84,242332
6403.84,266841
7058.0,287800
6403.84,257935
6403.84,261055
6403.84,238774
7058.0,284372
7058.0,302250
6403.84,250887
6403.84,239532
6390.84,262396
7058.0,294352
7058.0,288123
7058.0,298592
7058.0,282046
6403.84,249611
6390.84,250769
7058.0,293136
7058.0,298622
7058.0,293459
6403.84,276613
6390.84,123968
6390.84,257120
7058.0,309606
6390.84,270238
7058.0,270872
6403.84,257583
7058.0,272142
7058.0,272077
7058.0,292781
7058.0,274484
6403.84,235574
6403.84,252448
6390.84,286971
7058.0,275137
6403.84,121494
7058.0,304710
6390.84,249717
7058.0,260253
6403.84,231161
7058.0,270922
6403.84,255261
6403.84,273485
7058.0,280750
6390.84,255356
6403.84,258478
6403.84,247128
7058.0,273123
6403.84,266886
7058.0,286486
7058.0,283087
6403.84,247533
6390.84,256891
6403.84,266117
6403.84,253064
6390.84,255608
6403.84,243042
6390.84,258364
7058.0,277152
6403.84,259276
6403.84,266096
6390.84,129835
6403.84,249313
7058.0,270610
6403.84,236708
6390.84,220019
6403.84,259554
6390.84,266009
6390.84,244115
7058.0,298172
7058.0,278709
6390.84,242789
6403.84,259249
6403.84,267643
6403.84,247377
6403.84,125832
7058.0,274692
6390.84,246328
6403.84,274076
6403.84,291836
6403.84,266502
7058.0,289981
7058.0,281351
6403.84,260532
6390.84,231569
6403.84,242527
6403.84,226105
6403.84,240348
6403.84,289981
6403.84,264078
6390.84,275710
6403.84,249565
7058.0,286805
6390.84,259359
6390.84,248970
6403.84,250500
6403.84,119016
6403.84,133645
6390.84,252249
6403.84,250122
6390.84,264917
6403.84,271751
6390.84,233148
6403.84,271576
6390.84,250630
6390.84,266968
6403.84,244266
6403.84,131256
6403.84,244624
6403.84,278033
6403.84,249878
7058.0,286673
6403.84,258083
7058.0,254813
6390.84,129793
6390.84,255301
6390.84,236283
6390.84,262028
7058.0,307697
7058.0,158205
6390.84,272488
6403.84,126996
6403.84,258059
6403.84,284467
6403.84,265356
6403.84,266618
6403.84,261403
6390.84,267603
6390.84,239683
6403.84,258588
6403.84,252065
6403.84,272059
7058.0,319425
7058.0,273803
6390.84,248121
6390.84,242931
6403.84,242874
6390.84,120864
7058.0,277181
6403.84,260998
7058.0,272718
6403.84,248347
6403.84,249789
6403.84,256052
6390.84,261296
6403.84,273641
6390.84,249313
6390.84,253131
6403.84,261348
6390.84,257813
6390.84,275578
7058.0,272666
7058.0,272813
7058.0,298175
7058.0,295999
6403.84,250299
6403.84,262256
6403.84,261076
6403.84,257790
6403.84,127285
6403.84,279149
6390.84,233067
6403.84,148796
6390.84,247551
6403.84,247202
6390.84,268054
6390.84,231424
6390.84,240402
6403.84,253271
7058.0,275540
7058.0,293924
6403.84,244330
6403.84,266851
6403.84,232511
7058.0,279910
7058.0,308850
6403.84,265169
6403.84,232012
6403.84,244821
6403.84,128494
6403.84,271517
6403.84,268399
6403.84,266495
6403.84,262071
6390.84,230115
6403.84,263500
6403.84,261937
6403.84,261733
6403.84,283258
6403.84,236762
6403.84,268604
7058.0,273781
7058.0,288869
6403.84,266148
6403.84,116245
7058.0,302064
6390.84,231923
6390.84,227006
6403.84,260604
7058.0,295402
6403.84,232673
6403.84,244191
6403.84,246061
6403.84,255096
6403.84,218574
6403.84,276755
6390.84,273096
6390.84,259132
7058.0,315814
6390.84,262440
6403.84,271738
7058.0,280488
7058.0,278589
7058.0,270439
7058.0,309565
6403.84,138386
6403.84,258095
6390.84,268903
6390.84,253415
6403.84,254451
7058.0,246529
6390.84,261015
6403.84,279354
6403.84,236581
6403.84,250316
6403.84,230888
7058.0,284474
6403.84,241950
6390.84,253677
6390.84,269514
6390.84,122612
6390.84,256761
6403.84,272084
6390.84,230197
6390.84,229246
6403.84,127469
6403.84,250984
6390.84,248261
6390.84,247092
6403.84,244697
6403.84,249322
6403.84,254986
7058.0,294497
7058.0,280650
7058.0,273646
6403.84,241939
7058.0,305665
6403.84,269339
6390.84,239299
6403.84,245321
6403.84,124844
6403.84,231721
7058.0,285429
6403.84,264924
7058.0,274647
6403.84,250517
6403.84,269907
6403.84,249276
7058.0,288815
7058.0,140106
6403.84,256614
6403.84,260636
7058.0,286553
7058.0,282006
6403.84,147832
7058.0,256065
6403.84,95632
6403.84,252612
6403.84,287200
6390.84,244593
6403.84,258319
7058.0,290719
6403.84,253866
7058.0,265715
6390.84,257202
6403.84,283817
6390.84,261018
7058.0,280845
6403.84,268890
6403.84,250322
7058.0,258877
7058.0,267861
7058.0,267395
6390.84,287755
7058.0,167068
6390.84,246525
6403.84,246802
6403.84,258625
6403.84,253875
6403.84,122734
6403.84,11829
6403.84,281750
6403.84,248075
6390.84,137792
6403.84,118118
6403.84,239825
7058.0,285972
7058.0,154383
6403.84,240554
7058.0,311310
6390.84,233486
6403.84,242569
6390.84,263303
7058.0,258980
6403.84,285445
6390.84,236099
7058.0,305598
6403.84,264353
6403.84,254426
6390.84,239371
6403.84,267702
7058.0,306770
7058.0,287844
6390.84,134922
6403.84,283288
7058.0,289838
7058.0,119320
6403.84,271049
6403.84,230219
7058.0,268509
6390.84,241506
6403.84,257698
6403.84,251176
6390.84,241359
6403.84,237114
7058.0,292958
6403.84,252048
6403.84,260040
6403.84,262989
6403.84,263534
6390.84,262087
6403.84,268829
6403.84,271884
7058.0,313050
6403.84,293744
6390.84,270238
6403.84,244964
6403.84,259053
6403.84,246882
7058.0,272319
6390.84,227897
6390.84,253097
6403.84,236420
6390.84,103422
6403.84,253209
6403.84,247564
6403.84,263765
7058.0,267602
6403.84,249743
6390.84,245957
6390.84,243597
6390.84,268627
6403.84,253495
6403.84,277509
6403.84,249923
6403.84,237775
6403.84,248744
6403.84,262167
6403.84,215116
7058.0,287549
7058.0,252019
6403.84,257872
6390.84,264528
6390.84,271135
6403.84,270326
6403.84,264893
6403.84,284025
7058.0,267739
7058.0,261657
6403.84,280653
6390.84,256515
6390.84,235801
7058.0,304722
6403.84,264181
6390.84,248517
7058.0,255993
7058.0,273698
7058.0,262336
7058.0,283234
6403.84,249575
6403.84,241316
6390.84,128951
6403.84,227364
6390.84,247405
6403.84,264280
6403.84,250568
7058.0,293952
7058.0,277732
6403.84,254842
7058.0,280327
6403.84,255719
7058.0,283418
6390.84,235834
6390.84,233959
6403.84,249389
6403.84,249245
6403.84,258332
6403.84,249720
6403.84,257045
6403.84,259325
6390.84,241507
6390.84,142619
6403.84,262970
6403.84,251832
6403.84,269494
6403.84,261397
6403.84,293502
6403.84,247590
6390.84,263129
6403.84,279687
7058.0,273450
7058.0,284893
7058.0,271818
7058.0,269427
7058.0,272577
6390.84,256732
6403.84,214317
6390.84,244586
6390.84,224976
6403.84,244062
6403.84,260736
6403.84,267497
6403.84,135131
6390.84,253568
6403.84,275211
6403.84,244311
7058.0,307844
7058.0,294024
6390.84,291876
6403.84,239193
6390.84,262501
6390.84,269812
6403.84,241798
6403.84,127690
7058.0,298366
6403.84,259678
6403.84,253278
6403.84,255151
7058.0,301045
6403.84,282099
6403.84,227623
6390.84,256259
7058.0,288021
6403.84,264003
7058.0,289787
6390.84,246122
6390.84,248983
6403.84,244651
7058.0,318703
6403.84,215489
6390.84,264812
6403.84,204740
6403.84,231783
6403.84,226153
7058.0,274077
6403.84,279618
7058.0,274513
6390.84,275761
6403.84,283046
6403.84,142450
6390.84,248642
6390.84,272052
6390.84,230919
7058.0,264440
6403.84,244041
7058.0,294642
7058.0,268685
6403.84,223865
6403.84,258570
6403.84,246995
7058.0,279168
6390.84,232775
6390.84,239903
7058.0,302131
7058.0,266236
7058.0,329631
6390.84,251070
6403.84,251662
6390.84,252660
6403.84,258584
7058.0,275525
6403.84,131495
6403.84,230627
6390.84,256772
6403.84,259975
7058.0,279314
7058.0,310132
6403.84,251791
7058.0,284278
6390.84,263238
7058.0,269031
6403.84,258077
6403.84,259828
6403.84,137744
6390.84,253548
6390.84,270080
6403.84,126842
7058.0,264149
6403.84,256209
7058.0,281159
6403.84,265797
7058.0,303393
6390.84,252443
6403.84,135715
6403.84,120768
6403.84,292273
6390.84,266596
6403.84,258052
6403.84,246643
6403.84,261558
7058.0,273576
6390.84,236737
